Pixalate,,adDomain,RootDomain,Mark
,,ebook3000-com.bq.si,bq.si,0
,,rmz-cr.bq.si,bq.si,0
,,simplygreen.bq.si,bq.si,0
,,dlmn-www.bq.si,bq.si,0
,,stripko.bq.si,bq.si,0
,,translate.bq.si,bq.si,0
,,detonation-nu.bq.si,bq.si,0
,,hon3yhd-com.bq.si,bq.si,0
,,webmail-siol.bq.si,bq.si,0
,,tusnovelas-cc.bq.si,bq.si,0
,,autoscout24-ch.bq.si,bq.si,0
,,ifeng-www.bq.si,bq.si,0
,,niezalezna-pl.bq.si,bq.si,0
,,largehole-com.bq.si,bq.si,0
,,moonbbs-com.bq.si,bq.si,0
,,vidtomp3-com.bq.si,bq.si,0
,,reallifecam-com.bq.si,bq.si,0
,,cutewebcams-com.bq.si,bq.si,0
,,mytorrentzsearch-com.bq.si,bq.si,0
,,eurostreaming-tv.bq.si,bq.si,0
,,semily-firemni-net.bq.si,bq.si,0
,,besteporn-com.bq.si,bq.si,0
,,itorrents-org.bq.si,bq.si,0
,,uwatchfree-me.bq.si,bq.si,0
,,electronics-tutorials-ws.bq.si,bq.si,0
,,mushusei-io.bq.si,bq.si,0
,,diziizlehdfull-org.bq.si,bq.si,0
,,mobilna-telefonija.bq.si,bq.si,0
,,ivids-net.bq.si,bq.si,0
,,pornoeiga-com.bq.si,bq.si,0
,,naimmcq-www.bq.si,bq.si,0
,,sportnestave.bq.si,bq.si,0
,,filmey-tv.bq.si,bq.si,0
,,filmku-net.bq.si,bq.si,0
,,japannetbank-jp.bq.si,bq.si,0
,,website.bq.si,bq.si,0
,,yomanga-co.bq.si,bq.si,0
,,300mbdownload-com.bq.si,bq.si,0
,,m2k-to.bq.si,bq.si,0
,,cinemaindo-web-id.bq.si,bq.si,0
,,spankbang-com.bq.si,bq.si,0
,,xonline-vip.bq.si,bq.si,0
,,tvboxnow-com.bq.si,bq.si,0
,,super-fashion-trgovina.bq.si,bq.si,0
,,vipergirls-to.bq.si,bq.si,0
,,newpct1-com.bq.si,bq.si,0
,,ivhunter-com.bq.si,bq.si,0
,,largepornotube-xxx.bq.si,bq.si,0
,,cloudy-ec.bq.si,bq.si,0
,,bosslike-www.bq.si,bq.si,0
,,extratorrents-asia.bq.si,bq.si,0
,,1dl-biz.bq.si,bq.si,0
,,proxysite-com.bq.si,bq.si,0
,,majorten-com.bq.si,bq.si,0
,,audiopoisk-me.bq.si,bq.si,0
,,modestphotos-com.bq.si,bq.si,0
,,thesolarmovie-me.bq.si,bq.si,0
,,blender-www.bq.si,bq.si,0
,,javbus2-com.bq.si,bq.si,0
,,likeseries-com.bq.si,bq.si,0
,,bookzz-org.bq.si,bq.si,0
,,imgcandy-net.bq.si,bq.si,0
,,domainplayersclub-com.bq.si,bq.si,0
,,pornktube-com.bq.si,bq.si,0
,,pinoyflix-tf.bq.si,bq.si,0
,,onlinedataentryjob-www.bq.si,bq.si,0
,,torrenthaja-com.bq.si,bq.si,0
,,allvid-ch.bq.si,bq.si,0
,,fazmusic15-org.bq.si,bq.si,0
,,ik88tv-com.bq.si,bq.si,0
,,yodesi-net.bq.si,bq.si,0
,,itis.bq.si,bq.si,0
,,xyz.bq.si,bq.si,0
,,wemgehoert-www.bq.si,bq.si,0
,,fishlovemeat-site.bq.si,bq.si,0
,,tcaferr-com.bq.si,bq.si,0
,,apkfind-com.bq.si,bq.si,0
,,limetorrents-info.bq.si,bq.si,0
,,sdmoviespoint-www.bq.si,bq.si,0
,,viperial2-com.bq.si,bq.si,0
,,hjav5278-com.bq.si,bq.si,0
,,okrajno-sodisce-trbovljah.bq.si,bq.si,0
,,torrent-dx-com.bq.si,bq.si,0
,,lloydsbank-uk.bq.si,bq.si,0
,,cyro-se.bq.si,bq.si,0
,,ngplays-com.bq.si,bq.si,0
,,pianyuan-net.bq.si,bq.si,0
,,bteye-org.bq.si,bq.si,0
,,liveomg-com.bq.si,bq.si,0
,,mrworldpremiere-tv.bq.si,bq.si,0
,,alfabank-ru.bq.si,bq.si,0
,,levidia-ch.bq.si,bq.si,0
,,javhub-net.bq.si,bq.si,0
,,bradenton.co,bradenton.co,0
,,brainbux.com,brainbux.com,0
,,brainpopper.com,brainpopper.com,0
,,brakemannmusjkl.online,brakemannmusjkl.online,0
,,brandcrap.com,brandcrap.com,0
,,places.branipick.com,branipick.com,0
,,brasilcidadao.com,brasilcidadao.com,0
,,brasilti.info,brasilti.info,0
,,bratislava-slovakia.eu,bratislava-slovakia.eu,0
,,bratislavaguide.com,bratislavaguide.com,0
,,breadoflifedanang.com,breadoflifedanang.com,0
,,n.brecciatedqylvlv.online,brecciatedqylvlv.online,0
,,brn-gt-club.ru,brn-gt-club.ru,0
,,browneyedella.com,browneyedella.com,0
,,aema.bruntsblnzb.online,bruntsblnzb.online,0
,,bsal.com.np,bsal.com.np,0
,,bsatroop90.org,bsatroop90.org,0
,,btcads.net,btcads.net,0
,,btcbitcoin.net,btcbitcoin.net,0
,,btcf.ru,btcf.ru,0
,,btcrush.com,btcrush.com,0
,,btcsatoshi.com,btcsatoshi.com,0
,,btl78.ru,btl78.ru,0
,,xns.btzdneduction.online,btzdneduction.online,0
,,bitcoin.budaev.org,budaev.org,0
,,buhscheta.ru,buhscheta.ru,0
,,bukid.ph,bukid.ph,0
,,dinkes.bulelengkab.go.id,bulelengkab.go.id,0
,,ruyc6.bulgybatexzt.site,bulgybatexzt.site,0
,,bumira.com.my,bumira.com.my,0
,,q.bunionwljxs.online,bunionwljxs.online,0
,,bunnygo.net,bunnygo.net,0
,,bursakerjanesia.com,bursakerjanesia.com,0
,,blog.bursamobildijual.com,bursamobildijual.com,0
,,businessdirectory.tv,businessdirectory.tv,0
,,businessofcinema.com,businessofcinema.com,0
,,d6e.bustledteiqfmb.online,bustledteiqfmb.online,0
,,buyminions.com,buyminions.com,0
,,buzzsdrones.com,buzzsdrones.com,0
,,bydas.com,bydas.com,0
,,byproduct.com,byproduct.com,0
,,gicybymokiludajovi.c0.pl,c0.pl,0
,,cacetedeagulha.com,cacetedeagulha.com,0
,,cacossa.com,cacossa.com,0
,,cactofilia.com,cactofilia.com,0
,,22a9.cadeebbkzle.online,cadeebbkzle.online,0
,,caducee.net,caducee.net,0
,,preprod.caducee.net,caducee.net,0
,,yoda.caducee.org,caducee.org,0
,,cafe-sympatia.pl,cafe-sympatia.pl,0
,,camerabeta.com,camerabeta.com,0
,,campoecidade.com.br,campoecidade.com.br,0
,,canapiamo.net,canapiamo.net,0
,,candidcelebs.net,candidcelebs.net,0
,,candistudios.com,candistudios.com,0
,,caniflyakite.com,caniflyakite.com,0
,,canitbesaturdaynow.com,canitbesaturdaynow.com,0
,,cape-townairport.co.za,cape-townairport.co.za,0
,,capmanagement.com,capmanagement.com,0
,,capsload.it,capsload.it,0
,,captionsclub.com,captionsclub.com,0
,,cara-mendapatkan-bitcoin.xyz,cara-mendapatkan-bitcoin.xyz,0
,,xjo.carangidsggezr.online,carangidsggezr.online,0
,,careermums.com.sg,careermums.com.sg,0
,,cargomaster.com.au,cargomaster.com.au,0
,,cari2foto.com,cari2foto.com,0
,,carsception.fr,carsception.fr,0
,,carsharing-blog.de,carsharing-blog.de,0
,,react.cast.net.au,cast.net.au,0
,,castillospekelandia.net,castillospekelandia.net,0
,,castletonlawfirm.com,castletonlawfirm.com,1
,,catcatyfaucet.xyz,catcatyfaucet.xyz,1
,,caulongdanang.com,caulongdanang.com,0
,,cavalo-crioulo.com,cavalo-crioulo.com,0
,,cazbarestaurant.com,cazbarestaurant.com,1
,,airforum.cba.pl,cba.pl,1
,,freetibglotveg.cba.pl,cba.pl,1
,,podrumakiem.cba.pl,cba.pl,1
,,patryk411.cba.pl,cba.pl,1
,,sherlock19.cba.pl,cba.pl,1
,,steryl.cba.pl,cba.pl,1
,,audioksiazki.cba.pl,cba.pl,2
,,szybkipakownik.cba.pl,cba.pl,2
,,pukounin.cba.pl,cba.pl,1
,,rygovkoluma.cba.pl,cba.pl,1
,,php-soft.cba.pl,cba.pl,2
,,sadake.cba.pl,cba.pl,1
,,trusamto.cba.pl,cba.pl,1
,,clario.cba.pl,cba.pl,1
,,jazwiec.cba.pl,cba.pl,1
,,epypahek.cba.pl,cba.pl,1
,,darekking.cba.pl,cba.pl,1
,,computernet.cba.pl,cba.pl,2
,,powstancy.cba.pl,cba.pl,1
,,polskieparkinarodowe.cba.pl,cba.pl,1
,,asvilpyoters.cba.pl,cba.pl,1
,,knqldu1975.cba.pl,cba.pl,1
,,harhfastscarpo.cba.pl,cba.pl,1
,,dsj3newtour2010.cba.pl,cba.pl,1
,,ukqmju.cba.pl,cba.pl,1
,,wszystkojasne.cba.pl,cba.pl,1
,,emesiryfyv.cba.pl,cba.pl,1
,,cccp-film.ru,cccp-film.ru,1
,,ccishorny.com,ccishorny.com,0
,,cctrax.com,cctrax.com,1
,,static.cdcovers.cc,cdcovers.cc,0
,,cdcovers.cc,cdcovers.cc,1
,,cehennem.biz,cehennem.biz,0
,,celebelek.hu,celebelek.hu,0
,,celebhottea.com,celebhottea.com,0
,,celebridadesonline.com.br,celebridadesonline.com.br,1
,,celebrities.me,celebrities.me,1
,,cell-info.net,cell-info.net,0
,,cellhacker.co,cellhacker.co,0
,,cellhacker.net,cellhacker.net,1
,,cellscrape.com,cellscrape.com,1
,,cellscraper.com,cellscraper.com,0
,,cae.cellupos.com,cellupos.com,0
,,celulares.asia,celulares.asia,0
,,cemkece.com.tr,cemkece.com.tr,2
,,centralvive.com,centralvive.com,0
,,reader.centrodouniverso.com.br,centrodouniverso.com.br,1
,,superandoobstaculos.centrodouniverso.com.br,centrodouniverso.com.br,1
,,cercaleggi.it,cercaleggi.it,0
,,cesargaleano.com,cesargaleano.com,0
,,cfoc.org,cfoc.org,1
,,chakarunas.com,chakarunas.com,0
,,challengero.com.br,challengero.com.br,0
,,challengesradiotv.net,challengesradiotv.net,0
,,chaosmailorder.com,chaosmailorder.com,1
,,chaosrift.com,chaosrift.com,2
,,charlagamer.com,charlagamer.com,0
,,dfms7.charlatanstihieefkf.online,charlatanstihieefkf.online,0
,,charles-quint-immobilier.fr,charles-quint-immobilier.fr,1
,,charutoys.com,charutoys.com,1
,,chatousfreelikes.tk,chatousfreelikes.tk,0
,,cheapchainsawparts.net,cheapchainsawparts.net,0
,,cheatcodesgalore.com,cheatcodesgalore.com,0
,,chefrobb.com,chefrobb.com,0
,,cheqthis.cf,cheqthis.cf,0
,,cheqthis.com,cheqthis.com,0
,,cheqthis.ga,cheqthis.ga,0
,,cheqthis.gq,cheqthis.gq,0
,,chhoster.ch,chhoster.ch,1
,,chibchat.com,chibchat.com,0
,,chicagosweatlodge.com,chicagosweatlodge.com,1
,,chichasxqthibs.site,chichasxqthibs.site,0
,,chiefdonaldtrump.com,chiefdonaldtrump.com,1
,,childrensgames.ru,childrensgames.ru,1
,,tailieu.chotoi.net,chotoi.net,0
,,chousesmzcmcq.online,chousesmzcmcq.online,0
,,fcrq.chousesmzcmcq.online,chousesmzcmcq.online,0
,,choviethan.info,choviethan.info,0
,,christianvib.com,christianvib.com,1
,,ciadepeixe.club,ciadepeixe.club,0
,,cialisonlinepharmacy.net,cialisonlinepharmacy.net,2
,,cieldazur.com,cieldazur.com,1
,,cilacapkab.go.id,cilacapkab.go.id,1
,,movies.cimahq.com,cimahq.com,1
,,cinemaflix.net,cinemaflix.net,1
,,cinemaplayer.ru,cinemaplayer.ru,2
,,cinemartmagazine.it,cinemartmagazine.it,1
,,cineteixeira.com.br,cineteixeira.com.br,1
,,rsudgunungjati.cirebonkota.go.id,cirebonkota.go.id,0
,,cityadposting.com,cityadposting.com,0
,,ru.citynews.technology,citynews.technology,0
,,cityofhendersonky.com,cityofhendersonky.com,1
,,civicmerit.com,civicmerit.com,1
,,cizgifilmizlet.org,cizgifilmizlet.org,0
,,claim-bitco.in,claim-bitco.in,0
,,claimfreecoins.com,claimfreecoins.com,1
,,clancommunity.ru,clancommunity.ru,1
,,clashofclanscheats.net,clashofclanscheats.net,1
,,clashofclanswiki.fr,clashofclanswiki.fr,0
,,clashofroyale.ru,clashofroyale.ru,2
,,clatpossible.com,clatpossible.com,1
,,claudiatelles.com.br,claudiatelles.com.br,1
,,clerkessesdiiun.online,clerkessesdiiun.online,0
,,foforum.clicforum.fr,clicforum.fr,1
,,clickbitcoin.xyz,clickbitcoin.xyz,1
,,clickgoingblue.com,clickgoingblue.com,0
,,clinicasyhospitales.cl,clinicasyhospitales.cl,1
,,bpvci.clinometerxohppnvy.online,clinometerxohppnvy.online,0
,,clipsfly.com,clipsfly.com,0
,,clite.ru,clite.ru,1
,,cloudminingservice.com,cloudminingservice.com,0
,,alexfrnka.cloudpix.co,cloudpix.co,0
,,daveighchase.cloudpix.co,cloudpix.co,0
,,cloudpix.co,cloudpix.co,1
,,lauraharring.cloudpix.co,cloudpix.co,0
,,lisaseiffert.cloudpix.co,cloudpix.co,0
,,johnleguizamo.cloudpix.co,cloudpix.co,0
,,coa.ge,coa.ge,1
,,coachziad.com,coachziad.com,0
,,codiblog.com,codiblog.com,1
,,codigofonte.com.br,codigofonte.com.br,2
,,coding-talk.com,coding-talk.com,1
,,coger.xxx,coger.xxx,0
,,coinadnet.com,coinadnet.com,0
,,coinclickerz.com,coinclickerz.com,0
,,coincolors.co,coincolors.co,1
,,coinforum.de,coinforum.de,1
,,coinlandia.com,coinlandia.com,1
,,coinmarketcap.ovh,coinmarketcap.ovh,0
,,coinmosaic.de,coinmosaic.de,0
,,coinmu.com,coinmu.com,1
,,coinops.eu,coinops.eu,0
,,coinpress.info,coinpress.info,1
,,cointelect.ru,cointelect.ru,2
,,coldplace.eu,coldplace.eu,1
,,coldweathergearx.com,coldweathergearx.com,0
,,colegiodivinomestre.com,colegiodivinomestre.com,2
,,colinastransamerica.com.br,colinastransamerica.com.br,0
,,college-help.org,college-help.org,2
,,collegewins.com,collegewins.com,1
,,chhs.colonialhts.net,colonialhts.net,1
,,coloristinfo.com,coloristinfo.com,0
,,colorlens4less.com,colorlens4less.com,2
,,com-index-html.com,com-index-html.com,2
,,comerciariosdeimperatriz.com.br,comerciariosdeimperatriz.com.br,2
,,comical.co,comical.co,0
,,x.commonagesddsxjzxpd.online,commonagesddsxjzxpd.online,0
,,comoinstalarlinux.com,comoinstalarlinux.com,2
,,global.comomeinformo.com,comomeinformo.com,0
,,comomeinformo.com,comomeinformo.com,0
,,compare.com.ua,compare.com.ua,2
,,evolution2014.comunidades.net,comunidades.net,0
,,dx7.conchiolingmmapt.online,conchiolingmmapt.online,0
,,concordextra.com,concordextra.com,1
,,conduitforchromotype.com,conduitforchromotype.com,0
,,conexaocorbelia.com,conexaocorbelia.com,0
,,confessionstories.org,confessionstories.org,1
,,krkf1.consistoryfwyps.online,consistoryfwyps.online,0
,,constellation-bitcoin.ru,constellation-bitcoin.ru,0
,,constellation-darkcoin.ru,constellation-darkcoin.ru,0
,,mobile.constitutiontw.org,constitutiontw.org,0
,,constitutiontw.org,constitutiontw.org,1
,,4ay7b.consultalucgigwlj.site,consultalucgigwlj.site,0
,,qe.consultalucgigwlj.site,consultalucgigwlj.site,0
,,hngq.consultalucgigwlj.site,consultalucgigwlj.site,0
,,reviews.consumerreview.com,consumerreview.com,0
,,legislacao.contabil.business,contabil.business,1
,,contadiniperpassione.it,contadiniperpassione.it,1
,,contract-miner.com,contract-miner.com,1
,,8kzd.convergingnrkvnvcw.online,convergingnrkvnvcw.online,0
,,api.convert2mp3.cc,convert2mp3.cc,1
,,cook.ge,cook.ge,1
,,coolamonsptxqzt.site,coolamonsptxqzt.site,0
,,copytap.net,copytap.net,0
,,corinthianson.com.br,corinthianson.com.br,0
,,cormelvsqbqa.site,cormelvsqbqa.site,0
,,cornify.com,cornify.com,1
,,4q.corundumgtzbb.online,corundumgtzbb.online,0
,,cosmicdisclosure.com,cosmicdisclosure.com,1
,,costbit.com,costbit.com,2
,,cotojestbitcoin.xyz,cotojestbitcoin.xyz,0
,,countryprepper.com,countryprepper.com,1
,,couponize.fr,couponize.fr,1
,,rr.courbpeegct.online,courbpeegct.online,0
,,coursanna.fr,coursanna.fr,1
,,w2.cowshedsubslxr.online,cowshedsubslxr.online,0
,,coyc.pp.ua,coyc.pp.ua,0
,,cpygames.com,cpygames.com,2
,,crackgpsc.com,crackgpsc.com,1
,,crackingspace.com,crackingspace.com,1
,,cracks9.com,cracks9.com,1
,,craft24x7.com,craft24x7.com,0
,,craighole.com,craighole.com,1
,,crazyradio.ro,crazyradio.ro,1
,,creadpag.com,creadpag.com,1
,,createseeds.com,createseeds.com,1
,,y8ni6.creativerqapank.online,creativerqapank.online,0
,,search.creativetoolbars.com,creativetoolbars.com,1
,,credenzapzgihozp.site,credenzapzgihozp.site,0
,,en.creepypastas.com,creepypastas.com,1
,,gag.creepypastas.com,creepypastas.com,1
,,creepypastas.com,creepypastas.com,1
,,heladooscuro.creepypastas.com,creepypastas.com,0
,,esx.creepypastas.net,creepypastas.net,0
,,creepypastas.net,creepypastas.net,0
,,7xtp.creolisingxqqarvysi.online,creolisingxqqarvysi.online,0
,,cro1.net,cro1.net,1
,,croche.com.br,croche.com.br,1
,,mvgc.crossbenchggwmamyj.online,crossbenchggwmamyj.online,0
,,iqlp.crossezshqlkeu.online,crossezshqlkeu.online,0
,,crossfit-wod.com,crossfit-wod.com,1
,,crowdminer.org,crowdminer.org,0
,,cruelleryrniuj.site,cruelleryrniuj.site,0
,,cruising.mx,cruising.mx,1
,,crushus-1.crushus.com,crushus.com,1
,,proxy.crushus.com,crushus.com,2
,,proxyspare2.crushus.com,crushus.com,1
,,proxyspare7.crushus.com,crushus.com,2
,,p.crushus.com,crushus.com,1
,,latest.crushus.com,crushus.com,2
,,crushus-s7.crushus.com,crushus.com,2
,,now.crushus.com,crushus.com,2
,,proxyspare3.crushus.com,crushus.com,1
,,fireproxy.crushus.com,crushus.com,2
,,proxyspare4.crushus.com,crushus.com,2
,,tpb.crushus.com,crushus.com,2
,,pra.crushus.com,crushus.com,1
,,proxydoyl.crushus.com,crushus.com,1
,,proxyspare.crushus.com,crushus.com,2
,,pdoyl.crushus.com,crushus.com,1
,,proxyspare9.crushus.com,crushus.com,1
,,proxyspare6.crushus.com,crushus.com,2
,,proxyonmobile.crushus.com,crushus.com,2
,,superproxy.crushus.com,crushus.com,1
,,proxyspare8.crushus.com,crushus.com,1
,,crushus-s1.crushus.com,crushus.com,2
,,crushus-s3.crushus.com,crushus.com,1
,,fastproxy.crushus.com,crushus.com,1
,,crushus-s5.crushus.com,crushus.com,2
,,proxyspare10.crushus.com,crushus.com,1
,,crusox.eu,crusox.eu,0
,,crypto-universe.net,crypto-universe.net,0
,,cryptoforum.co.uk,cryptoforum.co.uk,1
,,cryptosphere.ru,cryptosphere.ru,2
,,cryptoways.com,cryptoways.com,1
,,cryptoworld.io,cryptoworld.io,1
,,crystalcomments.com,crystalcomments.com,1
,,crystalfantasy.kz,crystalfantasy.kz,0
,,crystalscomments.com,crystalscomments.com,0
,,csgocodes.com,csgocodes.com,2
,,csgohoney.us,csgohoney.us,0
,,faucet.cstrsk.de,cstrsk.de,2
,,cuahangxemayngoisao.com,cuahangxemayngoisao.com,0
,,fr.cuartoderecha.com,cuartoderecha.com,1
,,cuartoderecha.com,cuartoderecha.com,1
,,cuddlycomments.com,cuddlycomments.com,1
,,cal.culators.com,culators.com,0
,,cumception.com,cumception.com,2
,,cungquanghang.com,cungquanghang.com,2
,,ftp.curd.io,curd.io,2
,,proxyspare2.curd.io,curd.io,2
,,fastproxy.curd.io,curd.io,2
,,load.curd.io,curd.io,1
,,proxyspare5.curd.io,curd.io,1
,,now.curd.io,curd.io,1
,,proxyspare6.curd.io,curd.io,1
,,proxyspare7.curd.io,curd.io,1
,,crushus-1.curd.io,curd.io,1
,,pdoyl.curd.io,curd.io,1
,,proxyspare.curd.io,curd.io,1
,,latest.curd.io,curd.io,1
,,fireproxy.curd.io,curd.io,1
,,proxy.curd.io,curd.io,1
,,crushus-s3.curd.io,curd.io,2
,,curicoalbirrojo.cl,curicoalbirrojo.cl,0
,,curlshub.com,curlshub.com,2
,,cursacampiquipugui.com,cursacampiquipugui.com,2
,,goodfortune.cybercity.space,cybercity.space,0
,,cyberpreneur.ph,cyberpreneur.ph,1
,,swirtv.czo.pl,czo.pl,1
,,d-t-v.com,d-t-v.com,1
,,moolah.d8u.org,d8u.org,0
,,dafont.me,dafont.me,1
,,dagabaevsoh.site,dagabaevsoh.site,0
,,dahh.net,dahh.net,0
,,daikhlo.pk,daikhlo.pk,0
,,dailypost.ug,dailypost.ug,2
,,damelibros.com,damelibros.com,1
,,danielgutierrez.me,danielgutierrez.me,0
,,danielpecos.com,danielpecos.com,1
,,danielsmithblog.com,danielsmithblog.com,1
,,danishmerch.com,danishmerch.com,0
,,danmaq.com,danmaq.com,1
,,dariodomi.de,dariodomi.de,1
,,imagemap-generator.dariodomi.de,dariodomi.de,2
,,forums.dashhacks.com,dashhacks.com,1
,,datacargo.fr,datacargo.fr,2
,,datawav.club,datawav.club,1
,,davetootill.co.uk,davetootill.co.uk,1
,,davidgouveia.net,davidgouveia.net,1
,,kodypocztowe.dawidchojnacki.pl,dawidchojnacki.pl,1
,,dawnofgames.net,dawnofgames.net,0
,,daysoutnow.co.uk,daysoutnow.co.uk,1
,,dbox2.info,dbox2.info,0
,,dburianov.tk,dburianov.tk,0
,,ddlrank.com,ddlrank.com,1
,,go.ddns.me,ddns.me,0
,,ntn.ddns.net,ddns.net,0
,,ddownr.com,ddownr.com,1
,,carbonat.de.tl,de.tl,1
,,ar.de2mano.com,de2mano.com,0
,,debate-motions.info,debate-motions.info,0
,,decoartesrl.it,decoartesrl.it,0
,,decomposelqagjx.online,decomposelqagjx.online,0
,,dedicativegkawjrgy.online,dedicativegkawjrgy.online,0
,,deentv.co.za,deentv.co.za,
,,deepdiggerdan.co.uk,deepdiggerdan.co.uk,
,,wap.dejumble.com,dejumble.com,
,,dejumble.com,dejumble.com,
,,delasuerte.net,delasuerte.net,
,,delhicapitalofindia.com,delhicapitalofindia.com,
,,s3s.deligationugpvltjo.online,deligationugpvltjo.online,
,,dellywood.in,dellywood.in,
,,delphisources.ru,delphisources.ru,
,,deltatoday.net,deltatoday.net,
,,lw.demanderlvkgx.site,demanderlvkgx.site,
,,demiczone.com,demiczone.com,
,,derbiteam.nl,derbiteam.nl,
,,descramblewaeoui.online,descramblewaeoui.online,
,,descubra.info,descubra.info,
,,lakshadweep.desi-ad.in,desi-ad.in,
,,arunachal-pradesh.desifreeads.in,desifreeads.in,
,,designtopics.nl,designtopics.nl,
,,sodapdf.desk.com,desk.com,
,,deti-i-my.ru,deti-i-my.ru,
,,detiseti.ru,detiseti.ru,
,,detonadojogos.com.br,detonadojogos.com.br,
,,dev-things.com,dev-things.com,
,,developingandstuff.com,developingandstuff.com,
,,devenir-coursier-velo.com,devenir-coursier-velo.com,
,,devenirunvampire.fr,devenirunvampire.fr,
,,devilpsd.com,devilpsd.com,
,,diagnosticodesintomas.com,diagnosticodesintomas.com,
,,diagnoz.net.ua,diagnoz.net.ua,
,,diariosintesis.com.ar,diariosintesis.com.ar,
,,dibujode.com,dibujode.com,
,,3.dicasteryvmfsyqdr.online,dicasteryvmfsyqdr.online,
,,dichthuatvnc.com,dichthuatvnc.com,
,,dick.city,dick.city,
,,didelphicwajdlwl.site,didelphicwajdlwl.site,
,,diggable.io,diggable.io,
,,employbahamians.digiepal.com,digiepal.com,
,,diginewsfeed.com,diginewsfeed.com,
,,digitalwells.com,digitalwells.com,
,,l.dikstnecroses.online,dikstnecroses.online,
,,dimorphismzwzan.online,dimorphismzwzan.online,
,,h.dinanderiexpcagbdvd.online,dinanderiexpcagbdvd.online,
,,dinas96.ru,dinas96.ru,
,,dinkesjatengprov.go.id,dinkesjatengprov.go.id,
,,directemploi.com,directemploi.com,
,,directoriodenotarias.cl,directoriodenotarias.cl,
,,diretube.com,diretube.com,
,,o.dirgenjemdrc.online,dirgenjemdrc.online,
,,dirtysouthzone.com,dirtysouthzone.com,
,,disgusting.co,disgusting.co,
,,b7c8t.dispatchervtpum.site,dispatchervtpum.site,
,,cqex.dissemblesuwjrku.site,dissemblesuwjrku.site,
,,diversity-fund.biz,diversity-fund.biz,
,,diversityworking.com,diversityworking.com,
,,jz.divinestwzctwozmq.online,divinestwzctwozmq.online,
,,diyetolog.com,diyetolog.com,
,,diyi.diyinterest.com,diyinterest.com,
,,dizifilmizle.pro,dizifilmizle.pro,
,,djarielstyle.com,djarielstyle.com,
,,djs.sk,djs.sk,
,,dmetuning.com,dmetuning.com,
,,dnatechindia.com,dnatechindia.com,
,,turistik.do.am,do.am,
,,referaty.do.am,do.am,
,,dobrazemlya.com,dobrazemlya.com,
,,test-ciazowy-online.dobry-test.pl,dobry-test.pl,
,,dobry-test.pl,dobry-test.pl,
,,ile-bede-miala-dzieci.dobry-test.pl,dobry-test.pl,
,,czy-jestem-ladna.dobry-test.pl,dobry-test.pl,
,,doctoritalia.it,doctoritalia.it,
,,documenttruth.com,documenttruth.com,
,,dogecoinfaucets.xyz,dogecoinfaucets.xyz,
,,dogefaucetsno1.com,dogefaucetsno1.com,
,,dwnmf.dogesvfhkbm.online,dogesvfhkbm.online,
,,dokumonster.de,dokumonster.de,
,,dolezite.sk,dolezite.sk,
,,dominationscheats.com,dominationscheats.com,
,,domjin.com,domjin.com,
,,blog.dommepro.com.br,dommepro.com.br,
,,domov-foto.ru,domov-foto.ru,
,,dooplay-hd.com,dooplay-hd.com,
,,dope.ws,dope.ws,
,,dosai.com,dosai.com,
,,doseondesign.com,doseondesign.com,
,,en.dotawiki.org,dotawiki.org,
,,ru.dotawiki.org,dotawiki.org,
,,download-musicas.com,download-musicas.com,
,,download5s.com,download5s.com,
,,downloado1.info,downloado1.info,
,,downloadsroat.com,downloadsroat.com,
,,pop.doyl.in,doyl.in,
,,dp-search.com,dp-search.com,
,,recruitment.dpr.gov.ng,dpr.gov.ng,
,,dpstreaming.cc,dpstreaming.cc,
,,dpstreaming.me,dpstreaming.me,
,,dpstreaming.tv,dpstreaming.tv,
,,mo.dqeyoqejjobbing.online,dqeyoqejjobbing.online,
,,gtat.dracoblue.net,dracoblue.net,
,,dragonage-area.ru,dragonage-area.ru,
,,dragonage.com.br,dragonage.com.br,
,,dragstrip.com.br,dragstrip.com.br,
,,blog.drall.com.br,drall.com.br,
,,devblog.drall.com.br,drall.com.br,
,,drbengeziplastics.com,drbengeziplastics.com,
,,dreamworlds.ru,dreamworlds.ru,
,,dreamyblogger.com,dreamyblogger.com,
,,fry2.driftagesduqhx.online,driftagesduqhx.online,
,,v816a.driftergtgdbizez.online,driftergtgdbizez.online,
,,drivingfast.net,drivingfast.net,
,,drjosesalazar.com,drjosesalazar.com,
,,droidusik.net,droidusik.net,
,,droking.com,droking.com,
,,dronecove.com,dronecove.com,
,,droppdf.com,droppdf.com,
,,g.drybeatvretlsn.online,drybeatvretlsn.online,
,,44asw.dskbtuambushing.online,dskbtuambushing.online,
,,dubaitalentmagazine.com,dubaitalentmagazine.com,
,,engineer-world.duckdns.org,duckdns.org,
,,dudecklaw.com,dudecklaw.com,
,,dudurochatec.com.br,dudurochatec.com.br,
,,dukegogoporn.com,dukegogoporn.com,
,,dukegotube.com,dukegotube.com,
,,dukesexvideos.com,dukesexvideos.com,
,,9.dungwlaed.online,dungwlaed.online,
,,duniafarisya.com,duniafarisya.com,
,,s.dustiesthnnrtdq.online,dustiesthnnrtdq.online,
,,dustmoon.com,dustmoon.com,
,,cdn1.dustmoon.com,dustmoon.com,
,,dutchscene.nl,dutchscene.nl,
,,dvi-riky.com.ua,dvi-riky.com.ua,
,,coin.dy.fi,dy.fi,
,,dyego.info,dyego.info,
